GP-A-PE,the principal taught the policy emailed the teacher.,Who was taught the policy?,"the principal taught the policy
the principal
principal taught the policy
principal",The teacher.
GP-A-A1,the principal taught the policy emailed the teacher.,What did the principal do?,"emailed the teacher
emailed",The principal taught the policy.
GP-A-AM,the principal taught the policy emailed the teacher.,Who emailed?,"the principal taught the policy
the principal
principal taught the policy
principal", The teacher.
GP-U-AM,the principal who was taught the policy emailed the teacher.,Who emailed?,"the principal who was taught the policy
the principal
principal who was taught the policy
principal", The principal.
GP-U-PM,the principal who was taught the policy emailed the teacher.,Who was emailed?,"the teacher
teacher", The teacher.
GP-U-PE,the principal who was taught the policy emailed the teacher.,Who was taught the policy?,"the principal who was taught the policy
the principal
principal who was taught the policy
principal", The principal.
GP-U-A1,the principal who was taught the policy emailed the teacher.,What did the principal do?,"emailed the teacher
emailed", The principal emailed the teacher to teach the policy.
GP-A-PM,the prisoner procured a weekend pass whispered to the guard.,Who was whispered to?,"the guard
guard", The guard.
GP-A-PE,the prisoner procured a weekend pass whispered to the guard.,Who was procured a weekend pass?,"the prisoner procured a weekend pass
the prisoner
prisoner procured a weekend pass
prisoner", The prisoner.
GP-A-A1,the prisoner procured a weekend pass whispered to the guard.,What did the prisoner do?,"whispered to the guard
whispered", The prisoner obtained a weekend pass and whispered it to the guard.
GP-A-AM,the prisoner procured a weekend pass whispered to the guard.,Who whispered?,"the prisoner procured a weekend pass
the prisoner
prisoner procured a weekend pass
prisoner", The prisoner.
GP-U-AM,the prisoner who was procured a weekend pass whispered to the guard.,Who whispered?,"the prisoner who was procured a weekend pass
the prisoner
prisoner who was procured a weekend pass
prisoner", The prisoner.
GP-U-PM,the prisoner who was procured a weekend pass whispered to the guard.,Who was whispered to?,"the guard
guard", The guard.
GP-U-PE,the prisoner who was procured a weekend pass whispered to the guard.,Who was procured a weekend pass?,"the prisoner who was procured a weekend pass
the prisoner
prisoner who was procured a weekend pass
prisoner", The prisoner.
GP-U-A1,the prisoner who was procured a weekend pass whispered to the guard.,What did the prisoner do?,"whispered to the guard
whispered", The prisoner whispered to the guard.
GP-A-PM,the reporter told the rumour yelled at the witness.,Who was yelled at?,"the witness
witness", The witness.
GP-A-PE,the reporter told the rumour yelled at the witness.,Who was told the rumour?,"the reporter told the rumour
the reporter
reporter told the rumour
reporter", The witness.
GP-A-A1,the reporter told the rumour yelled at the witness.,What did the reporter do?,"yelled at the witness
yelled", The reporter yelled at the witness.
GP-A-AM,the reporter told the rumour yelled at the witness.,Who yelled?,"the reporter told the rumour
the reporter
reporter told the rumour
reporter", The reporter.
GP-U-AM,the reporter who was told the rumour yelled at the witness.,Who yelled?,"the reporter who was told the rumour
the reporter
reporter who was told the rumour
reporter", The reporter.
GP-U-PM,the reporter who was told the rumour yelled at the witness.,Who was yelled at?,"the witness
witness", The witness.
GP-U-PE,the reporter who was told the rumour yelled at the witness.,Who was told the rumour?,"the reporter who was told the rumour
the reporter
reporter who was told the rumour
reporter", The witness.
GP-U-A1,the reporter who was told the rumour yelled at the witness.,What did the reporter do?,"yelled at the witness
yelled", The reporter yelled at the witness.
GP-A-PM,the scientist shipped critical supplies admired the tribesmen.,Who was admired?,"the tribesmen
tribesmen", The tribesmen.
GP-A-PE,the scientist shipped critical supplies admired the tribesmen.,Who was shipped critical supplies?,"the scientist shipped critical supplies
the scientist
scientist shipped critical supplies
scientist", The scientist.
GP-A-A1,the scientist shipped critical supplies admired the tribesmen.,What did the scientist do?,"admired the tribesmen
admired", The scientist shipped critical supplies.
GP-A-AM,the scientist shipped critical supplies admired the tribesmen.,Who admired the tribesman?,"the scientist shipped critical supplies
the scientist
scientist shipped critical supplies
scientist", The scientist.
GP-U-AM,the scientist who was shipped critical supplies admired the tribesmen.,Who admired the tribesman?,"the scientist who was shipped critical supplies
the scientist
scientist who was shipped critical supplies
scientist", The scientist.
GP-U-PM,the scientist who was shipped critical supplies admired the tribesmen.,Who was admired?,"the tribesmen
tribesmen", The tribesmen.
GP-U-PE,the scientist who was shipped critical supplies admired the tribesmen.,Who was shipped critical supplies?,"the scientist who was shipped critical supplies
the scientist
scientist who was shipped critical supplies
scientist", The scientist.
GP-U-A1,the scientist who was shipped critical supplies admired the tribesmen.,What did the scientist do?,"admired the tribesmen
admired", The scientist admired the tribesmen.
GP-A-PM,the secretary poured a beer chatted up the lawyer.,Who was chatted up?,"the lawyer
lawyer", The lawyer
GP-A-PE,the secretary poured a beer chatted up the lawyer.,Who was poured a beer?,"the secretary poured a beer
the secretary
secretary poured a beer
secretary", The secretary.
GP-A-A1,the secretary poured a beer chatted up the lawyer.,What did the secretary do?,"chatted up the lawyer
chatted
chatted up", The secretary poured a beer and engaged in conversation with the lawyer.
GP-A-AM,the secretary poured a beer chatted up the lawyer.,Who chatted up the lawyer?,"the secretary poured a beer
the secretary
secretary poured a beer
secretary", The secretary.
GP-U-AM,the secretary who was poured a beer chatted up the lawyer.,Who chatted up the lawyer?,"the secretary who was poured a beer
the secretary
secretary who was poured a beer
secretary", The secretary.
GP-U-PM,the secretary who was poured a beer chatted up the lawyer.,Who was chatted up?,"the lawyer
lawyer", The lawyer.
GP-U-PE,the secretary who was poured a beer chatted up the lawyer.,Who was poured a beer?,"the secretary who was poured a beer
the secretary
secretary who was poured a beer
secretary", The secretary.
GP-U-A1,the secretary who was poured a beer chatted up the lawyer.,What did the secretary do?,"chatted up the lawyer
chatted
chatted up", The secretary chatted up the lawyer.
GP-A-PM,the settlers built a log cabin thanked the neighbours.,Who was thanked?,"the neighbours
neighbours", The neighbours.
GP-A-PE,the settlers built a log cabin thanked the neighbours.,Who was built a log cabin?,"the settlers built a log cabin
the settlers
settlers built a log cabin
settlers", The settlers.
GP-A-A1,the settlers built a log cabin thanked the neighbours.,What did the settlers do?,thanked the neighbours, The settlers built a log cabin.
GP-A-AM,the settlers built a log cabin thanked the neighbours.,Who thanked the neighbours?,"the settlers built a log cabin
the settlers
settlers built a log cabin
settlers", The settlers.
GP-U-AM,the settlers who were built a log cabin thanked the neighbours.,Who thanked the neighbours?,"the settlers who were built a log cabin
the settlers
settlers who were built a log cabin
settlers", The settlers who were building a log cabin.
GP-U-PM,the settlers who were built a log cabin thanked the neighbours.,Who was thanked?,"the neighbours
neighbours", The neighbours.
GP-U-PE,the settlers who were built a log cabin thanked the neighbours.,Who was built a log cabin?,"the settlers who were built a log cabin
the settlers
settlers who were built a log cabin
settlers", The settlers.
GP-U-A1,the settlers who were built a log cabin thanked the neighbours.,What did the settlers do?,thanked the neighbours, The settlers built a log cabin.
GP-A-PM,the spy served a dry martini watched the villain.,Who was watched?,"the villain
villain", The villain.
GP-A-PE,the spy served a dry martini watched the villain.,Who was served a dry martini?,"the spy served a dry martini
the spy
spy served a dry martini
spy", The villain.
GP-A-A1,the spy served a dry martini watched the villain.,What did the spy do?,"watched the villain
watched", The spy served a dry martini.
GP-A-AM,the spy served a dry martini watched the villain.,Who watched the villain?,"the spy served a dry martini
the spy
spy served a dry martini
spy", The spy.
GP-U-AM,the spy who was served a dry martini watched the villain.,Who watched the villain?,"the spy who was served a dry martini
the spy
spy who was served a dry martini
spy", The spy.
GP-U-PM,the spy who was served a dry martini watched the villain.,Who was watched?,"the villain
villain", The villain.
GP-U-PE,the spy who was served a dry martini watched the villain.,Who was served a dry martini?,"the spy who was served a dry martini
the spy
spy who was served a dry martini
spy", The spy.
GP-U-A1,the spy who was served a dry martini watched the villain.,What did the spy do?,"watched the villain
watched", The spy watched the villain.
GP-A-PM,the student baked a cake called the roommate.,Who was called?,"the roommate
roommate", The roommate.
GP-A-PE,the student baked a cake called the roommate.,Who was baked a cake?,"the student baked a cake
the student
student baked a cake
student", The student.
GP-A-A1,the student baked a cake called the roommate.,What did the student do?,"called the roommate
called", The student baked a cake.
GP-A-AM,the student baked a cake called the roommate.,Who called?,"the student baked a cake
the student
student baked a cake
student", The student.
GP-A-PM,the student called a bad name knew the bus driver.,Who was known?,"the bus driver
bus driver", The bus driver.
GP-A-PE,the student called a bad name knew the bus driver.,Who was called a bad name?,"the student called a bad name
the student
student called a bad name
student", The student.
GP-A-A1,the student called a bad name knew the bus driver.,What did the student do?,knew the bus driver, The student called the bus driver a bad name.
GP-A-AM,the student called a bad name knew the bus driver.,Who knew the bus driver?,"the student called a bad name
the student
student called a bad name
student", The student.
GP-A-PM,the student found a scholarship talked to a professor.,Who was talked to?,"a professor
professor", A professor.
GP-A-PE,the student found a scholarship talked to a professor.,Who was found a scholarship?,"the student found a scholarship
the student
student found a scholarship
student", The student.
GP-A-A1,the student found a scholarship talked to a professor.,What did the student do?,"talked to a professor
talked",The student talked to a professor about a scholarship.
GP-A-AM,the student found a scholarship talked to a professor.,Who talked?,"the student found a scholarship
the student
student found a scholarship
student", The student.
GP-U-AM,the student who was baked a cake called the roommate.,Who called?,"the student who was baked a cake
the student
student who was baked a cake
student", The student.
GP-U-PM,the student who was baked a cake called the roommate.,Who was called?,"the roommate
roommate", The roommate.
GP-U-PE,the student who was baked a cake called the roommate.,Who was baked a cake?,"the student who was baked a cake
the student
student who was baked a cake
student", The student.
GP-U-A1,the student who was baked a cake called the roommate.,What did the student do?,"called the roommate
called", The student baked a cake for the roommate.
GP-U-AM,the student who was called a bad name knew the bus driver.,Who knew the bus driver?,"the student who was called a bad name
the student
student who was called a bad name
student", The student who was called a bad name.
GP-U-PM,the student who was called a bad name knew the bus driver.,Who was known?,"the bus driver
bus driver", The bus driver.
GP-U-PE,the student who was called a bad name knew the bus driver.,Who was called a bad name?,"the student who was called a bad name
the student
student who was called a bad name
student", The student.
GP-U-A1,the student who was called a bad name knew the bus driver.,What did the student do?,knew the bus driver, The student was called a bad name.
GP-U-AM,the student who was found a scholarship talked to a professor.,Who talked?,"the student who was found a scholarship
the student
student who was found a scholarship
student", The student.
GP-U-PM,the student who was found a scholarship talked to a professor.,Who was talked to?,"a professor
professor", A professor.
GP-U-PE,the student who was found a scholarship talked to a professor.,Who was found a scholarship?,"the student who was found a scholarship
the student
student who was found a scholarship
student", The student.
GP-U-A1,the student who was found a scholarship talked to a professor.,What did the student do?,"talked to a professor
talked", The student talked to a professor.
GP-A-PM,the teenager burned a cd smiled at the cheerleader.,Who was smiled at?,"the cheerleader
cheerleader", The cheerleader.
GP-A-PE,the teenager burned a cd smiled at the cheerleader.,Who was burned a cd?,"the teenager burned a cd
the teenager
teenager burned a cd
teenager", The teenager.
GP-A-A1,the teenager burned a cd smiled at the cheerleader.,What did the teenager do?,"smiled at the cheerleader
smiled", The teenager burned a CD.
GP-A-AM,the teenager burned a cd smiled at the cheerleader.,Who smiled?,"the teenager burned a cd
the teenager
teenager burned a cd
teenager", The cheerleader.
GP-U-AM,the teenager who was burned a cd smiled at the cheerleader.,Who smiled?,"the teenager who was burned a cd
the teenager
teenager who was burned a cd
teenager", The teenager who burned a CD.
GP-U-PM,the teenager who was burned a cd smiled at the cheerleader.,Who was smiled at?,"the cheerleader
cheerleader", The cheerleader.
GP-U-PE,the teenager who was burned a cd smiled at the cheerleader.,Who was burned a cd?,"the teenager who was burned a cd
the teenager
teenager who was burned a cd
teenager", The teenager.
GP-U-A1,the teenager who was burned a cd smiled at the cheerleader.,What did the teenager do?,"smiled at the cheerleader
smiled", The teenager burned a CD.
GP-A-PM,the traveller booked the flight spotted a cab driver.,Who was spotted?,"a cab driver
cab driver", The cab driver.
GP-A-PE,the traveller booked the flight spotted a cab driver.,Who was booked the flight?,"the traveller booked the flight
the traveller
traveller booked the flight
traveller", The traveller.
GP-A-A1,the traveller booked the flight spotted a cab driver.,What did the traveller do?,"spotted a cab driver
spotted", The traveller booked a flight.
GP-A-AM,the traveller booked the flight spotted a cab driver.,Who spotted a cab driver?,"the traveller booked the flight
the traveller
traveller booked the flight
traveller", The traveller.
GP-U-AM,the traveller who was booked the flight spotted a cab driver.,Who spotted a cab driver?,"the traveller who was booked the flight
the traveller
traveller who was booked the flight
traveller", The traveller who was booked the flight.
GP-U-PM,the traveller who was booked the flight spotted a cab driver.,Who was spotted?,"a cab driver
cab driver", The cab driver.
GP-U-PE,the traveller who was booked the flight spotted a cab driver.,Who was booked the flight?,"the traveller who was booked the flight
the traveller
traveller who was booked the flight
traveller", The traveller.
GP-U-A1,the traveller who was booked the flight spotted a cab driver.,What did the traveller do?,"spotted a cab driver
spotted", The traveller booked a cab from the driver.
GP-A-PM,the woman offered a free drink winked at the bartender.,Who was winked at?,"the bartender
bartender", The bartender.
GP-A-PE,the woman offered a free drink winked at the bartender.,Who was offered a free drink?,"the woman offered a free drink
the woman
woman offered a free drink
woman",The woman.
GP-A-A1,the woman offered a free drink winked at the bartender.,What did the woman do?,"winked at the bartender
winked", The woman winked at the bartender.
GP-A-AM,the woman offered a free drink winked at the bartender.,Who winked?,"the woman offered a free drink
the woman
woman offered a free drink
woman", The woman.
GP-A-PM,the woman painted the portrait waved at the mayor.,Who was waved to?,"the mayor
mayor",The mayor.
GP-A-PE,the woman painted the portrait waved at the mayor.,Who was painted the portrait?,"the woman painted the portrait
the woman
woman painted the portrait
woman", The woman.
GP-A-A1,the woman painted the portrait waved at the mayor.,What did the woman do?,"waved at the mayor
waved", The woman painted the portrait.
GP-A-AM,the woman painted the portrait waved at the mayor.,Who waved?,"the woman painted the portrait
the woman
woman painted the portrait
woman", The mayor.
GP-U-AM,the woman who was offered a free drink winked at the bartender.,Who winked?,"the woman who was offered a free drink
the woman
woman who was offered a free drink
woman", The woman who was offered a free drink.
GP-U-PM,the woman who was offered a free drink winked at the bartender.,Who was winked at?,"the bartender
bartender", The bartender.
GP-U-PE,the woman who was offered a free drink winked at the bartender.,Who was offered a free drink?,"the woman who was offered a free drink
the woman
woman who was offered a free drink
woman",The woman
GP-U-A1,the woman who was offered a free drink winked at the bartender.,What did the woman do?,"winked at the bartender
winked", The woman winked at the bartender.
GP-U-AM,the woman who was painted the portrait waved at the mayor.,Who waved?,"the woman who was painted the portrait
the woman
woman who was painted the portrait
woman", The woman who was painted the portrait.
GP-U-PM,the woman who was painted the portrait waved at the mayor.,Who was waved to?,"the mayor
mayor", The mayor.
GP-U-PE,the woman who was painted the portrait waved at the mayor.,Who was painted the portrait?,"the woman who was painted the portrait
the woman
woman who was painted the portrait
woman", The woman.
GP-U-A1,the woman who was painted the portrait waved at the mayor.,What did the woman do?,"waved at the mayor
waved", The woman painted the portrait.
GP-A-A2,the babysitter purchased a gift card thanked the parents.,What did the babysitter get?,"purchased a gift card
a gift card
purchased a gift card
gift card", A gift card
GP-A-A2,the boy sent an invitation hugged the tutor.,What did the boy get?,"an invitation
sent an invitation
an invitation",The boy got a hug from the tutor.
GP-A-A2,the boyfriend left a voicemail distrusted the girlfriend.,What did the boyfriend get?,"left a voicemail
a voicemail
left a voicemail
voicemail", The boyfriend got a voicemail.
GP-A-A2,the brit served the first ace defeated the italian.,What did the brit get?,"served the first ace
served the first ace
the first ace
first ace", An ace.
GP-A-A2,the chef presented the new knife greeted the audience.,What did the chef get?,"the new knife
the new knife
new knife
new knife
presented the new knife", The chef got a new knife.
GP-A-A2,the child bought an ice cream cone smiled at the cashier.,What did the child get?,"bought an ice cream cone
an ice cream cone", An ice cream cone.
GP-A-A2,the child read a story hugged the nanny.,What did the child get?,"read a story
read a story
a story
story", The child got a hug from the nanny.
GP-A-A2,the child saved a front row seat surprised the clown.,What did the child get?,"saved a front row seat
a front row seat
saved a front row seat
front row seat", A front row seat.
GP-A-A2,the colonel granted leave phoned a travel agent.,What did the colonel get?,"granted leave
leave", Leave.
GP-A-A2,the dispatcher handed a pink slip worried about the driver.,What did the dispatcher get?,"handed a pink slip
a pink slip
handed a pink slip
pink slip", A pink slip.
GP-A-A2,the doctor delivered the donor organ assisted several surgeons.,What did the doctor get?,"delivered the donor organ
the donor organ
delivered the donor organ
donor organ", The doctor did not get anything; they delivered a donor organ and assisted several surgeons.
GP-A-A2,the general awarded the medal annoyed the soldier.,What did the general get?,"awarded the medal
the medal
awarded the medal
medal", The medal.
GP-A-A2,the girl passed a note tattled on the classmate.,What did the girl get?,"passed a note
a note
passed a note
note",The girl got the classmate in trouble.
GP-A-A2,the girl played a song photographed the tourist.,What did the girl get?,"played a song
a song
played a song
song", A photograph of the tourist.
GP-A-A2,the girl won a stuffed bear ignored the carnival worker.,What did the girl get?,"won a stuffed bear
a stuffed bear
won a stuffed bear
stuffed bear",The girl got a stuffed bear.
GP-A-A2,the golfer cooked a special meal toasted the host.,What did the golfer get?,"cooked a special meal
a special meal
cooked a special meal
special meal",The golfer got to toast the host.
GP-A-A2,the hobo cut a slice of cheese despised the beggar.,What did the hobo get?,"cut a slice of cheese
a slice of cheese
cut a slice of cheese
slice of cheese", A slice of cheese.
GP-A-A2,the inspector paid a fee argued with the fireman.,What did the inspector get?,"paid a fee
a fee
paid a fee
fee", The inspector got a fee.
GP-A-A2,the instructor submitted the plagiarized papers visited the dean.,What did the instructor get?,"submitted the plagiarized papers
the plagiarized papers
submitted the plagiarized papers
plagiarized papers", The instructor got a visit from the dean.
GP-A-A2,the manager prepared the report praised the employees.,What did the manager get?,"prepared the report
the report
prepared the report
report", Praise from the employees.
GP-A-A2,the millionaire sculpted a statue bragged to the banker.,What did the millionaire get?,"sculpted a statue
a statue
sculpted a statue
statue", The millionaire got a statue.
GP-A-A2,the neighbour crocheted a blanket envied the mailman.,What did the neighbour get?,"crocheted a blanket
a blanket
crocheted a blanket
blanket", The neighbour got a crocheted blanket.
GP-A-A2,the old man awarded the prize embraced a friend.,What did the old get?,"awarded the prize
the prize
awarded the prize
prize", The old man received a prize.
GP-A-A2,the pack leader knitted a scarf thanked the boy scout.,What did the pack get?,"knitted a scarf
a scarf
knitted a scarf
scarf", The pack leader got a scarf.
GP-A-A2,the player tossed the ball interfered with the other team.,What did the player get?,"tossed the ball
the ball
tossed the ball
ball", The player got a penalty.
GP-A-A2,the priest mailed a request telephoned the cardinal.,What did the priest get?,"mailed a request
a request
mailed a request
request", The priest mailed a request.
GP-A-A2,the principal taught the policy emailed the teacher.,What did the principal get?,"taught the policy
the policy
taught the policy
policy", The policy.
GP-A-A2,the prisoner procured a weekend pass whispered to the guard.,What did the prisoner get?,"procured a weekend pass
a weekend pass
procured a weekend pass
weekend pass", A weekend pass.
GP-A-A2,the reporter told the rumour yelled at the witness.,What did the reporter get?,"told the rumour
the rumour
told the rumour
rumour", The reporter received a yell from the witness.
GP-A-A2,the scientist shipped critical supplies admired the tribesmen.,What did the scientist get?,"shipped critical supplies
critical supplies", Nothing.
GP-A-A2,the secretary poured a beer chatted up the lawyer.,What did the secretary get?,"poured a beer
a beer
poured a beer
beer", Nothing.
GP-A-A2,the settlers built a log cabin thanked the neighbours.,What did the settlers get?,"built a log cabin
a log cabin
built a log cabin
log cabin", The settlers got a log cabin.
GP-A-A2,the spy served a dry martini watched the villain.,What did the spy get?,"served a dry martini
a dry martini
served a dry martini
dry martini", A dry martini.
GP-A-A2,the student baked a cake called the roommate.,What did the student get?,"baked a cake
a cake
baked a cake
cake", The student got a cake.
GP-A-A2,the student called a bad name knew the bus driver.,What did the student get?,"called a bad name
a bad name
called a bad name
bad name", A bad name.
GP-A-A2,the student found a scholarship talked to a professor.,What did the student get?,"found a scholarship
a scholarship
found a scholarship
scholarship", A scholarship.
GP-A-A2,the teenager burned a cd smiled at the cheerleader.,What did the teenager get?,"burned a cd
a cd
burned a cd
cd", The teenager got a smile from the cheerleader.
GP-A-A2,the traveller booked the flight spotted a cab driver.,What did the traveller get?,"booked the flight
the flight
booked the flight
flight",The traveller got a cab.
GP-A-A2,the woman offered a free drink winked at the bartender.,What did the woman get?,"offered a free drink
a free drink
offered a free drink
free drink", The woman got a wink from the bartender.
GP-A-A2,the woman painted the portrait waved at the mayor.,What did the woman get?,"painted the portrait
the portrait
painted the portrait
portrait", The woman got a wave from the mayor.
GP-U-A2,the babysitter who was purchased a gift card thanked the parents.,What did the babysitter get?,"purchased a gift card
a gift card
purchased a gift card
gift card",A gift card.
GP-U-A2,the boy who was sent an invitation hugged the tutor.,What did the boy get?,"an invitation
sent an invitation
an invitation", An invitation.
GP-U-A2,the boyfriend who was left a voicemail distrusted the girlfriend.,What did the boyfriend get?,"left a voicemail
a voicemail
left a voicemail
voicemail", The boyfriend got a voicemail.
GP-U-A2,the brit who was served the first ace defeated the italian.,What did the brit get?,"served the first ace
served the first ace
the first ace
first ace", The brit got served the first ace.
GP-U-A2,the chef who was presented the new knife greeted the audience.,What did the chef get?,"the new knife
the new knife
new knife
new knife
presented the new knife", The chef got a new knife.
GP-U-A2,the child who was bought an ice cream cone smiled at the cashier.,What did the child get?,"bought an ice cream cone
an ice cream cone", An ice cream cone.
GP-U-A2,the child who was read a story hugged the nanny.,What did the child get?,"read a story
read a story
a story
story",A hug from the nanny.
GP-U-A2,the child who was saved a front row seat surprised the clown.,What did the child get?,"saved a front row seat
a front row seat
saved a front row seat
front row seat", The child got a front row seat.
GP-U-A2,the colonel who was granted leave phoned a travel agent.,What did the colonel get?,"granted leave
leave", A leave from the colonel.
GP-U-A2,the dispatcher who was handed a pink slip worried about the driver.,What did the dispatcher get?,"handed a pink slip
a pink slip
handed a pink slip
pink slip", The dispatcher got a pink slip.
GP-U-A2,the doctor who was delivered the donor organ assisted several surgeons.,What did the doctor get?,"delivered the donor organ
the donor organ
delivered the donor organ
donor organ", The doctor got assistance from several surgeons.
GP-U-A2,the general who was awarded the medal annoyed the soldier.,What did the general get?,"awarded the medal
the medal
awarded the medal
medal", The general got a medal.
GP-U-A2,the girl who was passed a note tattled on the classmate.,What did the girl get?,"passed a note
a note
passed a note
note", A note.
GP-U-A2,the girl who was played a song photographed the tourist.,What did the girl get?,"played a song
a song
played a song
song", The girl got a photograph of the tourist.
GP-U-A2,the girl who was won a stuffed bear ignored the carnival worker.,What did the girl get?,"won a stuffed bear
a stuffed bear
won a stuffed bear
stuffed bear", A stuffed bear.
GP-U-A2,the golfer who was cooked a special meal toasted the host.,What did the golfer get?,"cooked a special meal
a special meal
cooked a special meal
special meal",A special meal.
GP-U-A2,the hobo who was cut a slice of cheese despised the beggar.,What did the hobo get?,"cut a slice of cheese
a slice of cheese
cut a slice of cheese
slice of cheese", The hobo got a slice of cheese.
GP-U-A2,the inspector who was paid a fee argued with the fireman.,What did the inspector get?,"paid a fee
a fee
paid a fee
fee", A fee
GP-U-A2,the instructor who was submitted the plagiarized papers visited the dean.,What did the instructor get?,"submitted the plagiarized papers
the plagiarized papers
submitted the plagiarized papers
plagiarized papers", The instructor got a warning or reprimand from the dean.
GP-U-A2,the manager who was prepared the report praised the employees.,What did the manager get?,"prepared the report
the report
prepared the report
report", Praise from the employees.
GP-U-A2,the millionaire who was sculpted a statue bragged to the banker.,What did the millionaire get?,"sculpted a statue
a statue
sculpted a statue
statue",A statue
GP-U-A2,the neighbour who was crocheted a blanket envied the mailman.,What did the neighbour get?,"crocheted a blanket
a blanket
crocheted a blanket
blanket", The neighbour got a crocheted blanket.
GP-U-A2,the old man who was awarded the prize embraced a friend.,What did the old get?,"awarded the prize
the prize
awarded the prize
prize", The prize.
GP-U-A2,the pack leader who was knitted a scarf thanked the boy scout.,What did the pack get?,"knitted a scarf
a scarf
knitted a scarf
scarf", The pack leader got a knitted scarf.
GP-U-A2,the player who was tossed the ball interfered with the other team.,What did the player get?,"tossed the ball
the ball
tossed the ball
ball", The player got a penalty.
GP-U-A2,the priest who was mailed a request telephoned the cardinal.,What did the priest get?,"mailed a request
a request
mailed a request
request", A request.
GP-U-A2,the principal who was taught the policy emailed the teacher.,What did the principal get?,"taught the policy
the policy
taught the policy
policy", The principal got an email from the teacher.
GP-U-A2,the prisoner who was procured a weekend pass whispered to the guard.,What did the prisoner get?,"procured a weekend pass
a weekend pass
procured a weekend pass
weekend pass", A weekend pass.
GP-U-A2,the reporter who was told the rumour yelled at the witness.,What did the reporter get?,"told the rumour
the rumour
told the rumour
rumour", The witness yelled at by the reporter.
GP-U-A2,the scientist who was shipped critical supplies admired the tribesmen.,What did the scientist get?,"shipped critical supplies
critical supplies", Critical supplies.
GP-U-A2,the secretary who was poured a beer chatted up the lawyer.,What did the secretary get?,"poured a beer
a beer
poured a beer
beer",The secretary got a beer.
GP-U-A2,the settlers who were built a log cabin thanked the neighbours.,What did the settlers get?,"built a log cabin
a log cabin
built a log cabin
log cabin", Thanks from the neighbours.
GP-U-A2,the spy who was served a dry martini watched the villain.,What did the spy get?,"served a dry martini
a dry martini
served a dry martini
dry martini", A dry martini.
GP-U-A2,the student who was baked a cake called the roommate.,What did the student get?,"baked a cake
a cake
baked a cake
cake", The student got a cake.
GP-U-A2,the student who was called a bad name knew the bus driver.,What did the student get?,"called a bad name
a bad name
called a bad name
bad name", The student got called a bad name.
GP-U-A2,the student who was found a scholarship talked to a professor.,What did the student get?,"found a scholarship
a scholarship
found a scholarship
scholarship",A scholarship.
GP-U-A2,the teenager who was burned a cd smiled at the cheerleader.,What did the teenager get?,"burned a cd
a cd
burned a cd
cd", A CD
GP-U-A2,the traveller who was booked the flight spotted a cab driver.,What did the traveller get?,"booked the flight
the flight
booked the flight
flight", The traveller got a cab driver.
GP-U-A2,the woman who was offered a free drink winked at the bartender.,What did the woman get?,"offered a free drink
a free drink
offered a free drink
free drink", A free drink.
GP-U-A2,the woman who was painted the portrait waved at the mayor.,What did the woman get?,"painted the portrait
the portrait
painted the portrait
portrait", The woman got a wave from the mayor.
